family_id,relative_path,line,status,protected_area,diagnostic_reproduced,legacy_syntax,modern_syntax,exact_transformation_rule,source_exact_modern_line_match,vanilla_exact_modern_line_match,scope_value_proof,sha_before,sha_after_family,sha_after_global_sweep,inverse_validation
API_IS_RULER,events/agitators_events/coup_events.txt,1171,SAFE_CANDIDATE,,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,88D1B0AE45F296A84FBB997C3F089423A2240790742291DDE359A9509DA5F3CE,B4698C06645076DD5B36D7443314AE1A0FAE7C08444408FAFE5CF41868487683,D4B94EB4F9D3FFF5B93518FEF2A6A6ED7C014D4B58A051333CE61B6B8ACB0268,PASS
API_IS_RULER,events/agitators_events/coup_events.txt,1253,SAFE_CANDIDATE,,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,88D1B0AE45F296A84FBB997C3F089423A2240790742291DDE359A9509DA5F3CE,B4698C06645076DD5B36D7443314AE1A0FAE7C08444408FAFE5CF41868487683,D4B94EB4F9D3FFF5B93518FEF2A6A6ED7C014D4B58A051333CE61B6B8ACB0268,PASS
API_HAS_ROLE,events/agitators_events/dreyfus_events.txt,1117,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,F43D1CF8CC206BA6A0E5495EC2E8A65F039CF15FC89E8F13B77ADCB1C904F20C,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_HAS_ROLE,events/agitators_events/dreyfus_events.txt,1128,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,F43D1CF8CC206BA6A0E5495EC2E8A65F039CF15FC89E8F13B77ADCB1C904F20C,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_HAS_ROLE,events/agitators_events/dreyfus_events.txt,1143,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,F43D1CF8CC206BA6A0E5495EC2E8A65F039CF15FC89E8F13B77ADCB1C904F20C,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_HAS_ROLE,events/agitators_events/dreyfus_events.txt,1155,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,F43D1CF8CC206BA6A0E5495EC2E8A65F039CF15FC89E8F13B77ADCB1C904F20C,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_IS_RULER,events/agitators_events/dreyfus_events.txt,1119,SAFE_CANDIDATE,,false,is_ruler = no,is_ruler_of_own_country = no,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,E68E5E1F5248EEC3121EE3355C76DEA43BD720C0AF9E5692895D8E564F26E3D8,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_IS_RULER,events/agitators_events/dreyfus_events.txt,1130,SAFE_CANDIDATE,,false,is_ruler = no,is_ruler_of_own_country = no,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,E68E5E1F5248EEC3121EE3355C76DEA43BD720C0AF9E5692895D8E564F26E3D8,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_IS_RULER,events/agitators_events/dreyfus_events.txt,1145,SAFE_CANDIDATE,,false,is_ruler = no,is_ruler_of_own_country = no,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,E68E5E1F5248EEC3121EE3355C76DEA43BD720C0AF9E5692895D8E564F26E3D8,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_IS_RULER,events/agitators_events/dreyfus_events.txt,1157,SAFE_CANDIDATE,,false,is_ruler = no,is_ruler_of_own_country = no,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,E68E5E1F5248EEC3121EE3355C76DEA43BD720C0AF9E5692895D8E564F26E3D8,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_IS_HEIR,events/agitators_events/dreyfus_events.txt,1118,SAFE_CANDIDATE,,false,is_heir = no,is_heir_of_own_country = no,is_heir = <yes|no> -> is_heir_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,AFC5339BE0813E4B2146E6725F78BCC2224B3E77668675F9E061D61E5A135CB4,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_IS_HEIR,events/agitators_events/dreyfus_events.txt,1129,SAFE_CANDIDATE,,false,is_heir = no,is_heir_of_own_country = no,is_heir = <yes|no> -> is_heir_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,AFC5339BE0813E4B2146E6725F78BCC2224B3E77668675F9E061D61E5A135CB4,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_IS_HEIR,events/agitators_events/dreyfus_events.txt,1144,SAFE_CANDIDATE,,false,is_heir = no,is_heir_of_own_country = no,is_heir = <yes|no> -> is_heir_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,AFC5339BE0813E4B2146E6725F78BCC2224B3E77668675F9E061D61E5A135CB4,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_IS_HEIR,events/agitators_events/dreyfus_events.txt,1156,SAFE_CANDIDATE,,false,is_heir = no,is_heir_of_own_country = no,is_heir = <yes|no> -> is_heir_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5,AFC5339BE0813E4B2146E6725F78BCC2224B3E77668675F9E061D61E5A135CB4,8F9FCE3C8ECDF72DC6F46657C6FA560614DCD6072301C0DFDBB7651BC708F0A1,PASS
API_HAS_ROLE,events/agitators_events/exiles_events.txt,75,SAFE_CANDIDATE,,true,has_role = agitator,has_role_of_type = agitator,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D,25ACB06AF654B3C75D78BF80FDE7F3AAC47B02ED586AA90DFC4BB4D136BA2F48,3850C3601FD4AA8CB34204D9AD6ED6E9E966551C3B0CFFE8D562AA49D723A927,PASS
API_HAS_ROLE,events/agitators_events/exiles_events.txt,94,SAFE_CANDIDATE,,true,has_role = agitator,has_role_of_type = agitator,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D,25ACB06AF654B3C75D78BF80FDE7F3AAC47B02ED586AA90DFC4BB4D136BA2F48,3850C3601FD4AA8CB34204D9AD6ED6E9E966551C3B0CFFE8D562AA49D723A927,PASS
API_HAS_ROLE,events/agitators_events/exiles_events.txt,385,SAFE_CANDIDATE,,true,has_role = agitator,has_role_of_type = agitator,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D,25ACB06AF654B3C75D78BF80FDE7F3AAC47B02ED586AA90DFC4BB4D136BA2F48,3850C3601FD4AA8CB34204D9AD6ED6E9E966551C3B0CFFE8D562AA49D723A927,PASS
API_HAS_ROLE,events/agitators_events/exiles_events.txt,416,SAFE_CANDIDATE,,true,has_role = agitator,has_role_of_type = agitator,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D,25ACB06AF654B3C75D78BF80FDE7F3AAC47B02ED586AA90DFC4BB4D136BA2F48,3850C3601FD4AA8CB34204D9AD6ED6E9E966551C3B0CFFE8D562AA49D723A927,PASS
API_IS_RULER,events/agitators_events/exiles_events.txt,162,SAFE_CANDIDATE,,false,is_ruler = no,is_ruler_of_own_country = no,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D,77BA940EB04A35E27C8342DA052463AE69FA8FD337E0F956754BDFA33D0ED6D4,3850C3601FD4AA8CB34204D9AD6ED6E9E966551C3B0CFFE8D562AA49D723A927,PASS
API_IS_RULER,events/agitators_events/exiles_events.txt,196,SAFE_CANDIDATE,,false,is_ruler = no,is_ruler_of_own_country = no,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D,77BA940EB04A35E27C8342DA052463AE69FA8FD337E0F956754BDFA33D0ED6D4,3850C3601FD4AA8CB34204D9AD6ED6E9E966551C3B0CFFE8D562AA49D723A927,PASS
API_IS_HEIR,events/agitators_events/exiles_events.txt,163,SAFE_CANDIDATE,,false,is_heir = no,is_heir_of_own_country = no,is_heir = <yes|no> -> is_heir_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D,2CEF76FE22F08F36291FE0CA5D5A6E51A22B677AE28675925559D8760B23DACB,3850C3601FD4AA8CB34204D9AD6ED6E9E966551C3B0CFFE8D562AA49D723A927,PASS
API_IS_HEIR,events/agitators_events/exiles_events.txt,197,SAFE_CANDIDATE,,false,is_heir = no,is_heir_of_own_country = no,is_heir = <yes|no> -> is_heir_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D,2CEF76FE22F08F36291FE0CA5D5A6E51A22B677AE28675925559D8760B23DACB,3850C3601FD4AA8CB34204D9AD6ED6E9E966551C3B0CFFE8D562AA49D723A927,PASS
API_HAS_ROLE,events/agitators_events/exiles_events_02.txt,380,SAFE_CANDIDATE,,true,has_role = agitator,has_role_of_type = agitator,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A,68FF940E6A3C5B46A00D5AC796FD6E3534D0D38FC0502BB7274ED7F8B2CFA5BB,5DA8ABA862C10AA38E0A62DF3C0D9B09FF17671C56F7A6D7914740BDDD7FC6DB,PASS
API_HAS_ROLE,events/agitators_events/exiles_events_02.txt,391,SAFE_CANDIDATE,,true,has_role = agitator,has_role_of_type = agitator,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A,68FF940E6A3C5B46A00D5AC796FD6E3534D0D38FC0502BB7274ED7F8B2CFA5BB,5DA8ABA862C10AA38E0A62DF3C0D9B09FF17671C56F7A6D7914740BDDD7FC6DB,PASS
API_HAS_ROLE,events/agitators_events/exiles_events_02.txt,1501,SAFE_CANDIDATE,,true,has_role = agitator,has_role_of_type = agitator,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A,68FF940E6A3C5B46A00D5AC796FD6E3534D0D38FC0502BB7274ED7F8B2CFA5BB,5DA8ABA862C10AA38E0A62DF3C0D9B09FF17671C56F7A6D7914740BDDD7FC6DB,PASS
API_HAS_ROLE,events/agitators_events/exiles_events_02.txt,1512,SAFE_CANDIDATE,,true,has_role = agitator,has_role_of_type = agitator,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A,68FF940E6A3C5B46A00D5AC796FD6E3534D0D38FC0502BB7274ED7F8B2CFA5BB,5DA8ABA862C10AA38E0A62DF3C0D9B09FF17671C56F7A6D7914740BDDD7FC6DB,PASS
API_IS_RULER,events/agitators_events/exiles_events_02.txt,1228,SAFE_CANDIDATE,,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A,04A46FB46D9F1C0943353DFFBDC8BA6B2C962D923A9CCB0EAA1675BD217DDC1F,5DA8ABA862C10AA38E0A62DF3C0D9B09FF17671C56F7A6D7914740BDDD7FC6DB,PASS
API_IS_RULER,events/agitators_events/exiles_events_02.txt,1240,SAFE_CANDIDATE,,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler = <yes|no> -> is_ruler_of_own_country = <same bool>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A,04A46FB46D9F1C0943353DFFBDC8BA6B2C962D923A9CCB0EAA1675BD217DDC1F,5DA8ABA862C10AA38E0A62DF3C0D9B09FF17671C56F7A6D7914740BDDD7FC6DB,PASS
API_HAS_ROLE,events/agitators_events/garibaldi_events.txt,1020,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,6275C488B4538183297502BB9884467704DBC1D4C92C42A2FEE6E2BE6AEE1642,67027F586CCDBE98F080E07659616DBE840F52C0C01AD413FC5C05DDAA7C2D8F,67027F586CCDBE98F080E07659616DBE840F52C0C01AD413FC5C05DDAA7C2D8F,PASS
API_HAS_AMENDMENT,events/agitators_events/historic_agitator_events.txt,426,SAFE_CANDIDATE,,true,has_amendment = amendment_american_fugitive_slaves_act,has_amendment = amendment_type:amendment_american_fugitive_slaves_act,has_amendment = amendment_X -> has_amendment = amendment_type:amendment_X,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,BCA638D68447018B23CB61725C10FD3D6A11279B5EB2ABE27ADB7C230F64DF2D,AD31981FF57366CF1F53F332CB076D1CD3D6478CB04A01A216367488EEBB84E1,AD31981FF57366CF1F53F332CB076D1CD3D6478CB04A01A216367488EEBB84E1,PASS
API_HAS_AMENDMENT,events/agitators_events/land_ownership_law_events.txt,47,SAFE_CANDIDATE,,true,has_amendment = amendment_homestead_acts,has_amendment = amendment_type:amendment_homestead_acts,has_amendment = amendment_X -> has_amendment = amendment_type:amendment_X,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,C076D11C8D58198AFA349397595731EB2A134FB1DB6A6CA910F7233B55F89B6F,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,PASS
API_HAS_AMENDMENT,events/agitators_events/land_ownership_law_events.txt,648,SAFE_CANDIDATE,,true,has_amendment = amendment_farmers_cooperatives,has_amendment = amendment_type:amendment_farmers_cooperatives,has_amendment = amendment_X -> has_amendment = amendment_type:amendment_X,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,C076D11C8D58198AFA349397595731EB2A134FB1DB6A6CA910F7233B55F89B6F,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,PASS
API_HAS_AMENDMENT,events/agitators_events/land_ownership_law_events.txt,1809,SAFE_CANDIDATE,,true,has_amendment = amendment_extraterritoriality_rights,has_amendment = amendment_type:amendment_extraterritoriality_rights,has_amendment = amendment_X -> has_amendment = amendment_type:amendment_X,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,C076D11C8D58198AFA349397595731EB2A134FB1DB6A6CA910F7233B55F89B6F,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,PASS
API_HAS_AMENDMENT,events/agitators_events/land_ownership_law_events.txt,1810,SAFE_CANDIDATE,,true,has_amendment = amendment_open_legal_questions,has_amendment = amendment_type:amendment_open_legal_questions,has_amendment = amendment_X -> has_amendment = amendment_type:amendment_X,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,C076D11C8D58198AFA349397595731EB2A134FB1DB6A6CA910F7233B55F89B6F,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,PASS
API_HAS_AMENDMENT,events/agitators_events/land_ownership_law_events.txt,1921,SAFE_CANDIDATE,,true,has_amendment = amendment_vertically_integrated_agriculture,has_amendment = amendment_type:amendment_vertically_integrated_agriculture,has_amendment = amendment_X -> has_amendment = amendment_type:amendment_X,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,C076D11C8D58198AFA349397595731EB2A134FB1DB6A6CA910F7233B55F89B6F,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,F1DBC558FA6F8F28E80E5F5387A9926A94739251FB2B86CE40DFCC15AAEF2BA0,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_events.txt,332,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,3990C08E2C6E568183CBABBA3BB00C7C5C1ED93A864BBDFBE5473490FF08486C,B549F1D5E5153B61D45CA32FB0042A4C5F5D4825AEDD3A556F88CAEDF0BD3D25,B549F1D5E5153B61D45CA32FB0042A4C5F5D4825AEDD3A556F88CAEDF0BD3D25,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_events.txt,513,SAFE_CANDIDATE,,true,has_role = politician,has_role_of_type = politician,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,3990C08E2C6E568183CBABBA3BB00C7C5C1ED93A864BBDFBE5473490FF08486C,B549F1D5E5153B61D45CA32FB0042A4C5F5D4825AEDD3A556F88CAEDF0BD3D25,B549F1D5E5153B61D45CA32FB0042A4C5F5D4825AEDD3A556F88CAEDF0BD3D25,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_events.txt,567,SAFE_CANDIDATE,,true,has_role = politician,has_role_of_type = politician,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,3990C08E2C6E568183CBABBA3BB00C7C5C1ED93A864BBDFBE5473490FF08486C,B549F1D5E5153B61D45CA32FB0042A4C5F5D4825AEDD3A556F88CAEDF0BD3D25,B549F1D5E5153B61D45CA32FB0042A4C5F5D4825AEDD3A556F88CAEDF0BD3D25,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_pulse_events.txt,194,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746,46EDEFEE8B12E5D78C085C0B09F20CC7FDFEC9E63FC649D4905D9F121F2DE2DA,B1D154DA0899113481B2F59FA5AE5A62580C796DD051B73E9331FDD0E4127566,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_pulse_events.txt,225,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746,46EDEFEE8B12E5D78C085C0B09F20CC7FDFEC9E63FC649D4905D9F121F2DE2DA,B1D154DA0899113481B2F59FA5AE5A62580C796DD051B73E9331FDD0E4127566,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_pulse_events.txt,1479,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746,46EDEFEE8B12E5D78C085C0B09F20CC7FDFEC9E63FC649D4905D9F121F2DE2DA,B1D154DA0899113481B2F59FA5AE5A62580C796DD051B73E9331FDD0E4127566,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_pulse_events.txt,1485,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746,46EDEFEE8B12E5D78C085C0B09F20CC7FDFEC9E63FC649D4905D9F121F2DE2DA,B1D154DA0899113481B2F59FA5AE5A62580C796DD051B73E9331FDD0E4127566,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_pulse_events.txt,1504,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746,46EDEFEE8B12E5D78C085C0B09F20CC7FDFEC9E63FC649D4905D9F121F2DE2DA,B1D154DA0899113481B2F59FA5AE5A62580C796DD051B73E9331FDD0E4127566,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_pulse_events.txt,1552,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746,46EDEFEE8B12E5D78C085C0B09F20CC7FDFEC9E63FC649D4905D9F121F2DE2DA,B1D154DA0899113481B2F59FA5AE5A62580C796DD051B73E9331FDD0E4127566,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_pulse_events.txt,1560,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746,46EDEFEE8B12E5D78C085C0B09F20CC7FDFEC9E63FC649D4905D9F121F2DE2DA,B1D154DA0899113481B2F59FA5AE5A62580C796DD051B73E9331FDD0E4127566,PASS
API_HAS_ROLE,events/agitators_events/paris_commune_pulse_events.txt,1586,SAFE_CANDIDATE,,true,has_role = general,has_role_of_type = general,has_role = <general|admiral|agitator|politician|executive> -> has_role_of_type = <same value>,true,true,DIRECT_HOMOLOGOUS_MODERN_LINE_SAME_SCOPE_AND_VALUE,975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746,46EDEFEE8B12E5D78C085C0B09F20CC7FDFEC9E63FC649D4905D9F121F2DE2DA,B1D154DA0899113481B2F59FA5AE5A62580C796DD051B73E9331FDD0E4127566,PASS
