"priority","tag","country","region","subregion","current_ruler","current_ruler_source","current_age","current_title","current_government","subject_type","overlord","problem_type","historical_question_to_answer","constitutional_question_to_answer","colonial_or_company_question","map_dependency","recommended_research_group","notes"
"P1","ONT","Ontario","NORTH_AMERICA","CANADA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","GBR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","PCO","Puerto Rico","CARIBBEAN","CARIBBEAN","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","QUE","Quebec","NORTH_AMERICA","CANADA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","GBR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","SC1","Nueva España","CENTRAL_AMERICA","CENTRAL_AMERICA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","SC2","Nueva Granada","SOUTH_AMERICA","GRAN_COLOMBIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","SC3","Perú","SOUTH_AMERICA","ANDES","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","SC4","Río de la Plata","SOUTH_AMERICA","LA_PLATA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","AMERICAS","Static 1776 setup audit; no external historical research performed."
"P1","BUK","Bukhara","CENTRAL_ASIA","CENTRAL_ASIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","CENTRAL_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","KHI","Khiva","CENTRAL_ASIA","CENTRAL_ASIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","CENTRAL_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","KOK","Kokand","CENTRAL_ASIA","CENTRAL_ASIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","CENTRAL_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","KZH","Kishi Zhuz","CENTRAL_ASIA","CENTRAL_ASIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","protectorate","RUS","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","CENTRAL_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","OZH","Orta Zhuz","CENTRAL_ASIA","CENTRAL_ASIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","protectorate","RUS","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","CENTRAL_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","UZH","Uly Zhuz","CENTRAL_ASIA","CENTRAL_ASIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","protectorate","RUS","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","CENTRAL_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","EZO","Ezochi","EAST_ASIA","NORTHEAST_ASIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_presidential_republic","vassal","JAP","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","EAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","RYU","Ryukyu","EAST_ASIA","NORTHEAST_ASIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","tributary","JAP","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","EAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","ARB","Arabistan","MIDDLE_EAST","GREATER_PERSIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","FRA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P1","BHN","Bahrain","ARABIAN_PENINSULA","ARABIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P1","CHC","Chechnya","CAUCASUS","CAUCASUS","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_theocracy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P1","CIR","Circassia","CAUCASUS","CAUCASUS","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_parliamentary_republic","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P1","HDJ","Hedjaz","ARABIAN_PENINSULA","ARABIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","puppet","TUR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P1","LAH","Lahej","ARABIAN_PENINSULA","ARABIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P1","OMA","Oman","ARABIAN_PENINSULA","ARABIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P1","ZAI","Azal","ARABIAN_PENINSULA","ARABIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_theocracy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P1","HAW","Hawaii","OCEANIA","PACIFIC","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","OCEANIA","Static 1776 setup audit; no external historical research performed."
"P1","KAU","Kaurna","OCEANIA","PACIFIC","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_parliamentary_republic","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","OCEANIA","Static 1776 setup audit; no external historical research performed."
"P1","PLY","Tahiti","OCEANIA","PACIFIC","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","protectorate","FRA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","OCEANIA","Static 1776 setup audit; no external historical research performed."
"P1","UNT","United Tribes","OCEANIA","PACIFIC","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","OCEANIA","Static 1776 setup audit; no external historical research performed."
"P1","AWA","Awadh","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","BHU","Bhutan","SOUTH_ASIA","HIMALAYAS","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_presidential_republic","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","BHV","Bhavnagar","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","COC","Cochin","INDIA","SOUTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","puppet","DEI","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","COO","Cooch Behar","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","puppet","BIC","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","GAR","Garhwal","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","MARATH","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","GWA","Gwalior","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","MARATH","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","JEY","Jeypore","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","puppet","BIC","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","KHP","Kolhapur","INDIA","SOUTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","MARATH","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","KNO","Kurnool","INDIA","SOUTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","HYD","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","MLD","Maldives","INDIA","SOUTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","NAG","Nagpur","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","NEP","Nepal","SOUTH_ASIA","HIMALAYAS","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","PAN","Punjab","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","PUD","Pudukottai","INDIA","SOUTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","HYD","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SAT","Satara","INDIA","SOUTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","MARATH","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SIK","Sikkim","SOUTH_ASIA","HIMALAYAS","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SIN","Sindh","INDIA","NORTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","DUR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","TIB","Tibet","SOUTH_ASIA","HIMALAYAS","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_theocracy","vassal","CHI","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","TRA","Travancore","INDIA","SOUTH_INDIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","ACE","Aceh","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","BAL","Bali","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","BLG","Bulungan","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","BNJ","Banjar","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","BRU","Brunei","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","BTN","Buton","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","BUR","Burma","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","CAM","Cambodia","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","tributary","DAI","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","CHP","Champasak","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","SIA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","CMI","Chiang Mai","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","SIA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","DAI","Dai Nam","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","JMB","Jambi","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
