hidden_tech_id,hidden_reason,era,category,responsibility_type,object_id,source_file,current_effect,current_status,recommended_target_tech,recommended_target_visible,recommended_target_era,action,confidence,historical_rationale,gameplay_rationale,human_review_required,notes
central_archives,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_1_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> central_archives; occurrences=1; lines=21,ACTIVE_REFERENCE_TO_HIDDEN_TECH,central_statistical_offices,YES,era_5,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of central_archives should follow its closest visible successor, central_statistical_offices, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
central_archives,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,technology_grant_effect,sepoy_mutiny_events.11,events/india_events/sepoy_mutiny_events.txt,add_technology_researched -> central_archives; occurrences=1; lines=2957,ACTIVE_REFERENCE_TO_HIDDEN_TECH,central_statistical_offices,YES,era_5,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of central_archives should follow its closest visible successor, central_statistical_offices, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/india_events/sepoy_mutiny_events.txt
central_banking,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_1_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> central_banking; occurrences=1; lines=22,ACTIVE_REFERENCE_TO_HIDDEN_TECH,institutionalized_public_credit,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of central_banking should follow its closest visible successor, institutionalized_public_credit, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
centralization,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,ai_strategy_technology_trigger,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,has_technology_researched -> centralization; occurrences=1; lines=4392,ACTIVE_REFERENCE_TO_HIDDEN_TECH,systematic_administrative_statistics,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of centralization should follow its closest visible successor, systematic_administrative_statistics, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/ai_strategies/00_default_strategy.txt
centralization,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,ai_strategy_technology_trigger,ai_strategy_unify_ethiopia,common/ai_strategies/02_diplomatic_strategies.txt,has_technology_researched -> centralization; occurrences=1; lines=2185,ACTIVE_REFERENCE_TO_HIDDEN_TECH,systematic_administrative_statistics,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of centralization should follow its closest visible successor, systematic_administrative_statistics, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/ai_strategies/02_diplomatic_strategies.txt
centralization,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,1848.5,events/1848.txt,has_technology_researched -> centralization; occurrences=1; lines=560,ACTIVE_REFERENCE_TO_HIDDEN_TECH,systematic_administrative_statistics,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of centralization should follow its closest visible successor, systematic_administrative_statistics, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/1848.txt
centralization,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,ig_suppression_events.1001,events/ig_suppression_events.txt,has_technology_researched -> centralization; occurrences=1; lines=960,ACTIVE_REFERENCE_TO_HIDDEN_TECH,systematic_administrative_statistics,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of centralization should follow its closest visible successor, systematic_administrative_statistics, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/ig_suppression_events.txt
centralization,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:JAP,common/history/countries/jap - japan.txt,add_technology_researched -> centralization; occurrences=1; lines=7,ACTIVE_REFERENCE_TO_HIDDEN_TECH,systematic_administrative_statistics,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of centralization should follow its closest visible successor, systematic_administrative_statistics, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/jap - japan.txt
centralization,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> centralization; occurrences=1; lines=73,ACTIVE_REFERENCE_TO_HIDDEN_TECH,systematic_administrative_statistics,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of centralization should follow its closest visible successor, systematic_administrative_statistics, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
centralization,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> centralization; occurrences=1; lines=106,ACTIVE_REFERENCE_TO_HIDDEN_TECH,systematic_administrative_statistics,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of centralization should follow its closest visible successor, systematic_administrative_statistics, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
corporate_charters,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_4,society,starting_technology_grant,c:DEI,common/history/countries/dei - dutch east indies company.txt,add_technology_researched -> corporate_charters; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,joint_stock_companies,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of corporate_charters should follow its closest visible successor, joint_stock_companies, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/dei - dutch east indies company.txt
corporate_charters,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_4,society,starting_technology_grant,effect_starting_technology_tier_1_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> corporate_charters; occurrences=1; lines=24,ACTIVE_REFERENCE_TO_HIDDEN_TECH,joint_stock_companies,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of corporate_charters should follow its closest visible successor, joint_stock_companies, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
corporate_charters,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_4,society,starting_technology_grant,effect_starting_technology_tier_2_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> corporate_charters; occurrences=1; lines=36,ACTIVE_REFERENCE_TO_HIDDEN_TECH,joint_stock_companies,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of corporate_charters should follow its closest visible successor, joint_stock_companies, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
currency_standards,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,interest_group_technology_trigger,ig_industrialists,common/interest_groups/00_industrialists.txt,has_technology_researched -> currency_standards; occurrences=1; lines=470,ACTIVE_REFERENCE_TO_HIDDEN_TECH,scientific_metrology,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of currency_standards should follow its closest visible successor, scientific_metrology, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/interest_groups/00_industrialists.txt
currency_standards,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,party_technology_trigger,free_trade_party,common/parties/free_trade_party.txt,has_technology_researched -> currency_standards; occurrences=1; lines=507,ACTIVE_REFERENCE_TO_HIDDEN_TECH,scientific_metrology,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of currency_standards should follow its closest visible successor, scientific_metrology, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/parties/free_trade_party.txt
currency_standards,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> currency_standards; occurrences=1; lines=74,ACTIVE_REFERENCE_TO_HIDDEN_TECH,scientific_metrology,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of currency_standards should follow its closest visible successor, scientific_metrology, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
democracy,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,history_technology_trigger,POLITICAL_MOVEMENTS,common/history/political_movements/00_movements.txt,has_technology_researched -> democracy; occurrences=1; lines=33,ACTIVE_REFERENCE_TO_HIDDEN_TECH,constitutional_government,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of democracy should follow its closest visible successor, constitutional_government, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/political_movements/00_movements.txt
democracy,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,ideology_technology_trigger,ideology_liberal_leader,common/ideologies/01_character_ideologies.txt,has_technology_researched -> democracy; occurrences=1; lines=8863,ACTIVE_REFERENCE_TO_HIDDEN_TECH,constitutional_government,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of democracy should follow its closest visible successor, constitutional_government, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/ideologies/01_character_ideologies.txt
democracy,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,political_movement_technology_trigger,movement_liberal,common/political_movements/00_ideological_movements.txt,has_technology_researched -> democracy; occurrences=1; lines=4616,ACTIVE_REFERENCE_TO_HIDDEN_TECH,constitutional_government,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of democracy should follow its closest visible successor, constitutional_government, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/political_movements/00_ideological_movements.txt
democracy,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,scripted_effect_technology_trigger,adopt_random_antigovernment_ideology,common/scripted_effects/00_victoria_scripted_effects.txt,has_technology_researched -> democracy; occurrences=1; lines=1261,ACTIVE_REFERENCE_TO_HIDDEN_TECH,constitutional_government,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of democracy should follow its closest visible successor, constitutional_government, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_victoria_scripted_effects.txt
democracy,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:KAU,common/history/countries/kau - kaurna.txt,add_technology_researched -> democracy; occurrences=1; lines=5,ACTIVE_REFERENCE_TO_HIDDEN_TECH,constitutional_government,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of democracy should follow its closest visible successor, constitutional_government, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/kau - kaurna.txt
democracy,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> democracy; occurrences=1; lines=68,ACTIVE_REFERENCE_TO_HIDDEN_TECH,constitutional_government,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of democracy should follow its closest visible successor, constitutional_government, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
democracy,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> democracy; occurrences=1; lines=107,ACTIVE_REFERENCE_TO_HIDDEN_TECH,constitutional_government,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of democracy should follow its closest visible successor, constitutional_government, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,character_template_technology_trigger,RUS_alexander_fyodorovich_kerensky,common/character_templates/country_rus.txt,has_technology_researched -> dialectics; occurrences=1; lines=993,ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,LOW,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,YES,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/character_templates/country_rus.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,character_template_technology_trigger,RUS_georgi_valentinovich_plekhanov,common/character_templates/country_rus.txt,has_technology_researched -> dialectics; occurrences=1; lines=1146,ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,LOW,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,YES,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/character_templates/country_rus.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,direct_modifier,country_institution_schools_max_investment_add,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,country_institution_schools_max_investment_add = 1,DIRECT_MODIFIER_ON_HIDDEN_TECH,polytechnical_education,YES,era_4,HUMAN_REVIEW_REQUIRED,MEDIUM,"The legacy responsibility of dialectics should follow its closest visible successor, polytechnical_education, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,YES,Exact modifier value inventoried from effective hidden technology definition.
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,historical_agitators.18,events/agitators_events/historic_agitator_events.txt,has_technology_researched -> dialectics; occurrences=1; lines=1693,ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,LOW,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,YES,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/agitators_events/historic_agitator_events.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,ig_suppression_events.1000,events/ig_suppression_events.txt,"has_technology_researched -> dialectics; occurrences=2; lines=845,846",ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,LOW,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,YES,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/ig_suppression_events.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,ig_suppression_events.2,events/ig_suppression_events.txt,"has_technology_researched -> dialectics; occurrences=2; lines=169,218",ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,LOW,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,YES,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/ig_suppression_events.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:KRA,common/history/countries/kra - krakow.txt,add_technology_researched -> dialectics; occurrences=1; lines=8,ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,MEDIUM,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,YES,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/kra - krakow.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_1_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> dialectics; occurrences=1; lines=20,ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,MEDIUM,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,YES,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_2_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> dialectics; occurrences=1; lines=34,ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,MEDIUM,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,YES,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
dialectics,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,technology_progress_effect,ig_suppression_events.1000,events/ig_suppression_events.txt,technology -> dialectics; occurrences=1; lines=851,ACTIVE_REFERENCE_TO_HIDDEN_TECH,socialism,YES,era_7,HUMAN_REVIEW_REQUIRED,MEDIUM,"The legacy responsibility of dialectics should follow its closest visible successor, socialism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,YES,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/ig_suppression_events.txt
drydocks,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,ship_unlock,ship_type_ship_of_the_line,common/ship_types/00_ship_types.txt,unlocking_technologies -> drydocks; occurrences=1; lines=54,ACTIVE_REFERENCE_TO_HIDDEN_TECH,state_dockyard_systems,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of drydocks should follow its closest visible successor, state_dockyard_systems, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/ship_types/00_ship_types.txt
drydocks,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,starting_technology_grant,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> drydocks; occurrences=1; lines=59,ACTIVE_REFERENCE_TO_HIDDEN_TECH,mechanized_naval_dockyards,YES,era_5,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of drydocks should follow its closest visible successor, mechanized_naval_dockyards, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
drydocks,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,starting_technology_grant,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> drydocks; occurrences=1; lines=100,ACTIVE_REFERENCE_TO_HIDDEN_TECH,mechanized_naval_dockyards,YES,era_5,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of drydocks should follow its closest visible successor, mechanized_naval_dockyards, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
egalitarianism,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,ai_strategy_technology_trigger,ai_strategy_egalitarian_agenda,common/ai_strategies/03_political_strategies.txt,has_technology_researched -> egalitarianism; occurrences=1; lines=687,ACTIVE_REFERENCE_TO_HIDDEN_TECH,liberal_constitutionalism,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of egalitarianism should follow its closest visible successor, liberal_constitutionalism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/ai_strategies/03_political_strategies.txt
egalitarianism,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,ai_strategy_technology_trigger,ai_strategy_reactionary_agenda,common/ai_strategies/03_political_strategies.txt,has_technology_researched -> egalitarianism; occurrences=1; lines=297,ACTIVE_REFERENCE_TO_HIDDEN_TECH,liberal_constitutionalism,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of egalitarianism should follow its closest visible successor, liberal_constitutionalism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/ai_strategies/03_political_strategies.txt
egalitarianism,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,1848.10,events/1848.txt,has_technology_researched -> egalitarianism; occurrences=1; lines=744,ACTIVE_REFERENCE_TO_HIDDEN_TECH,liberal_constitutionalism,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of egalitarianism should follow its closest visible successor, liberal_constitutionalism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/1848.txt
egalitarianism,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,1848.11,events/1848.txt,has_technology_researched -> egalitarianism; occurrences=1; lines=858,ACTIVE_REFERENCE_TO_HIDDEN_TECH,liberal_constitutionalism,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of egalitarianism should follow its closest visible successor, liberal_constitutionalism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/1848.txt
egalitarianism,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,1848.12,events/1848.txt,has_technology_researched -> egalitarianism; occurrences=1; lines=984,ACTIVE_REFERENCE_TO_HIDDEN_TECH,liberal_constitutionalism,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of egalitarianism should follow its closest visible successor, liberal_constitutionalism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/1848.txt
egalitarianism,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,exiles_events.8,events/agitators_events/exiles_events.txt,has_technology_researched -> egalitarianism; occurrences=1; lines=735,ACTIVE_REFERENCE_TO_HIDDEN_TECH,liberal_constitutionalism,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of egalitarianism should follow its closest visible successor, liberal_constitutionalism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/agitators_events/exiles_events.txt
egalitarianism,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,event_technology_trigger,historical_agitators.3,events/agitators_events/historic_agitator_events.txt,has_technology_researched -> egalitarianism; occurrences=1; lines=244,ACTIVE_REFERENCE_TO_HIDDEN_TECH,liberal_constitutionalism,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of egalitarianism should follow its closest visible successor, liberal_constitutionalism, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/events/agitators_events/historic_agitator_events.txt
